Time	Node	AppId	Type	Name	Seqno	HopCount
565.95	P	257	P_Interest	/prefix/%FE%02%3F	575	-1
566.1	C	257	C_Interest	/prefix/%FE%02%3F	575	0
566.25	P	257	P_Interest	/prefix/%FE%02%3F	575	-1
566.4	C	257	C_Interest	/prefix/%FE%02%3F	575	0
566.482	P	257	P_GData	/prefix	575	0
566.55	P	257	P_Interest	/prefix/%FE%02%3F	575	-1
566.55	P	257	P_Data	/prefix/%FE%02%3F	575	0
566.7	C	257	C_Interest	/prefix/%FE%02%3F	575	0
566.703	C	257	C_Data	/prefix/%FE%02%3F	575	3
566.703	C	257	C_Interest	/prefix/%FE%02%40	576	0
566.853	P	257	P_Interest	/prefix/%FE%02%40	576	-1
567.003	C	257	C_Interest	/prefix/%FE%02%40	576	0
567.153	P	257	P_Interest	/prefix/%FE%02%40	576	-1
567.303	C	257	C_Interest	/prefix/%FE%02%40	576	0
567.453	P	257	P_Interest	/prefix/%FE%02%40	576	-1
567.603	C	257	C_Interest	/prefix/%FE%02%40	576	0
567.674	P	257	P_GData	/prefix	576	0
567.753	P	257	P_Interest	/prefix/%FE%02%40	576	-1
567.753	P	257	P_Data	/prefix/%FE%02%40	576	0
567.903	C	257	C_Interest	/prefix/%FE%02%40	576	0
567.906	C	257	C_Data	/prefix/%FE%02%40	576	3
567.906	C	257	C_Interest	/prefix/%FE%02A	577	0
568.056	P	257	P_Interest	/prefix/%FE%02A	577	-1
568.059	P	257	P_GData	/prefix	577	0
568.206	C	257	C_Interest	/prefix/%FE%02A	577	0
568.356	P	257	P_Interest	/prefix/%FE%02A	577	-1
568.356	P	257	P_Data	/prefix/%FE%02A	577	0
568.501	P	257	P_GData	/prefix	578	0
568.506	C	257	C_Interest	/prefix/%FE%02A	577	0
568.508	C	257	C_Data	/prefix/%FE%02A	577	3
568.508	C	257	C_Interest	/prefix/%FE%02B	578	0
568.658	P	257	P_Interest	/prefix/%FE%02B	578	-1
568.658	P	257	P_Data	/prefix/%FE%02B	578	0
568.808	C	257	C_Interest	/prefix/%FE%02B	578	0
568.811	C	257	C_Data	/prefix/%FE%02B	578	3
568.811	C	257	C_Interest	/prefix/%FE%02C	579	0
568.961	P	257	P_Interest	/prefix/%FE%02C	579	-1
569.111	C	257	C_Interest	/prefix/%FE%02C	579	0
569.165	P	257	P_GData	/prefix	579	0
569.261	P	257	P_Interest	/prefix/%FE%02C	579	-1
569.261	P	257	P_Data	/prefix/%FE%02C	579	0
569.397	P	257	P_GData	/prefix	580	0
569.411	C	257	C_Interest	/prefix/%FE%02C	579	0
569.413	C	257	C_Data	/prefix/%FE%02C	579	3
569.413	C	257	C_Interest	/prefix/%FE%02D	580	0
569.564	P	257	P_Interest	/prefix/%FE%02D	580	-1
569.564	P	257	P_Data	/prefix/%FE%02D	580	0
569.713	C	257	C_Interest	/prefix/%FE%02D	580	0
569.716	C	257	C_Data	/prefix/%FE%02D	580	3
569.716	C	257	C_Interest	/prefix/%FE%02E	581	0
569.866	P	257	P_Interest	/prefix/%FE%02E	581	-1
570.016	C	257	C_Interest	/prefix/%FE%02E	581	0
570.166	P	257	P_Interest	/prefix/%FE%02E	581	-1
570.316	C	257	C_Interest	/prefix/%FE%02E	581	0
570.466	P	257	P_Interest	/prefix/%FE%02E	581	-1
570.616	C	257	C_Interest	/prefix/%FE%02E	581	0
570.766	P	257	P_Interest	/prefix/%FE%02E	581	-1
570.916	C	257	C_Interest	/prefix/%FE%02E	581	0
571.066	P	257	P_Interest	/prefix/%FE%02E	581	-1
571.216	C	257	C_Interest	/prefix/%FE%02E	581	0
571.366	P	257	P_Interest	/prefix/%FE%02E	581	-1
571.516	C	257	C_Interest	/prefix/%FE%02E	581	0
571.666	P	257	P_Interest	/prefix/%FE%02E	581	-1
571.816	C	257	C_Interest	/prefix/%FE%02E	581	0
571.966	P	257	P_Interest	/prefix/%FE%02E	581	-1
572.116	C	257	C_Interest	/prefix/%FE%02E	581	0
572.266	P	257	P_Interest	/prefix/%FE%02E	581	-1
572.318	P	257	P_GData	/prefix	581	0
572.416	C	257	C_Interest	/prefix/%FE%02E	581	0
572.566	P	257	P_Interest	/prefix/%FE%02E	581	-1
572.566	P	257	P_Data	/prefix/%FE%02E	581	0
572.716	C	257	C_Interest	/prefix/%FE%02E	581	0
572.719	C	257	C_Data	/prefix/%FE%02E	581	3
572.719	C	257	C_Interest	/prefix/%FE%02F	582	0
572.869	P	257	P_Interest	/prefix/%FE%02F	582	-1
573.019	C	257	C_Interest	/prefix/%FE%02F	582	0
573.169	P	257	P_Interest	/prefix/%FE%02F	582	-1
573.319	C	257	C_Interest	/prefix/%FE%02F	582	0
573.469	P	257	P_Interest	/prefix/%FE%02F	582	-1
573.619	C	257	C_Interest	/prefix/%FE%02F	582	0
573.769	P	257	P_Interest	/prefix/%FE%02F	582	-1
573.919	C	257	C_Interest	/prefix/%FE%02F	582	0
574.069	P	257	P_Interest	/prefix/%FE%02F	582	-1
574.219	C	257	C_Interest	/prefix/%FE%02F	582	0
574.369	P	257	P_Interest	/prefix/%FE%02F	582	-1
574.511	P	257	P_GData	/prefix	582	0
574.519	C	257	C_Interest	/prefix/%FE%02F	582	0
574.669	P	257	P_Interest	/prefix/%FE%02F	582	-1
574.669	P	257	P_Data	/prefix/%FE%02F	582	0
574.819	C	257	C_Interest	/prefix/%FE%02F	582	0
574.821	C	257	C_Data	/prefix/%FE%02F	582	3
574.821	C	257	C_Interest	/prefix/%FE%02G	583	0
574.971	P	257	P_Interest	/prefix/%FE%02G	583	-1
575.121	C	257	C_Interest	/prefix/%FE%02G	583	0
575.271	P	257	P_Interest	/prefix/%FE%02G	583	-1
575.421	C	257	C_Interest	/prefix/%FE%02G	583	0
575.571	P	257	P_Interest	/prefix/%FE%02G	583	-1
575.721	C	257	C_Interest	/prefix/%FE%02G	583	0
575.871	P	257	P_Interest	/prefix/%FE%02G	583	-1
576.021	C	257	C_Interest	/prefix/%FE%02G	583	0
576.171	P	257	P_Interest	/prefix/%FE%02G	583	-1
576.321	C	257	C_Interest	/prefix/%FE%02G	583	0
