Time	Node	AppId	Type	Name	Seqno	HopCount
531.73	P	257	P_GData	/prefix	528	0
531.8	P	257	P_Interest	/prefix/%FE%02%0E	526	-1
531.8	P	257	P_Data	/prefix/%FE%02%0E	526	0
531.95	C	257	C_Interest	/prefix/%FE%02%0E	526	0
531.953	C	257	C_Data	/prefix/%FE%02%0E	526	3
531.953	C	257	C_Interest	/prefix/%FE%02%0F	527	0
532.103	P	257	P_Interest	/prefix/%FE%02%0F	527	-1
532.103	P	257	P_Data	/prefix/%FE%02%0F	527	0
532.253	C	257	C_Interest	/prefix/%FE%02%0F	527	0
532.256	C	257	C_Data	/prefix/%FE%02%0F	527	3
532.256	C	257	C_Interest	/prefix/%FE%02%10	528	0
532.406	P	257	P_Interest	/prefix/%FE%02%10	528	-1
532.406	P	257	P_Data	/prefix/%FE%02%10	528	0
532.556	C	257	C_Interest	/prefix/%FE%02%10	528	0
532.558	C	257	C_Data	/prefix/%FE%02%10	528	3
532.558	C	257	C_Interest	/prefix/%FE%02%11	529	0
532.708	P	257	P_Interest	/prefix/%FE%02%11	529	-1
532.858	C	257	C_Interest	/prefix/%FE%02%11	529	0
532.931	P	257	P_GData	/prefix	529	0
533.008	P	257	P_Interest	/prefix/%FE%02%11	529	-1
533.008	P	257	P_Data	/prefix/%FE%02%11	529	0
533.158	C	257	C_Interest	/prefix/%FE%02%11	529	0
533.161	C	257	C_Data	/prefix/%FE%02%11	529	3
533.161	C	257	C_Interest	/prefix/%FE%02%12	530	0
533.311	P	257	P_Interest	/prefix/%FE%02%12	530	-1
533.461	C	257	C_Interest	/prefix/%FE%02%12	530	0
533.611	P	257	P_Interest	/prefix/%FE%02%12	530	-1
533.622	P	257	P_GData	/prefix	530	0
533.761	C	257	C_Interest	/prefix/%FE%02%12	530	0
533.911	P	257	P_Interest	/prefix/%FE%02%12	530	-1
533.911	P	257	P_Data	/prefix/%FE%02%12	530	0
534.061	C	257	C_Interest	/prefix/%FE%02%12	530	0
534.063	C	257	C_Data	/prefix/%FE%02%12	530	3
534.063	C	257	C_Interest	/prefix/%FE%02%13	531	0
534.214	P	257	P_Interest	/prefix/%FE%02%13	531	-1
534.363	C	257	C_Interest	/prefix/%FE%02%13	531	0
534.514	P	257	P_Interest	/prefix/%FE%02%13	531	-1
534.603	P	257	P_GData	/prefix	531	0
534.663	C	257	C_Interest	/prefix/%FE%02%13	531	0
534.814	P	257	P_Interest	/prefix/%FE%02%13	531	-1
534.814	P	257	P_Data	/prefix/%FE%02%13	531	0
534.963	C	257	C_Interest	/prefix/%FE%02%13	531	0
534.966	C	257	C_Data	/prefix/%FE%02%13	531	3
534.966	C	257	C_Interest	/prefix/%FE%02%14	532	0
535.008	P	257	P_GData	/prefix	532	0
535.116	P	257	P_Interest	/prefix/%FE%02%14	532	-1
535.116	P	257	P_Data	/prefix/%FE%02%14	532	0
535.266	C	257	C_Interest	/prefix/%FE%02%14	532	0
535.468	C	257	C_Data	/prefix/%FE%02%14	532	3
535.468	C	257	C_Interest	/prefix/%FE%02%15	533	0
535.618	P	257	P_Interest	/prefix/%FE%02%15	533	-1
535.768	C	257	C_Interest	/prefix/%FE%02%15	533	0
535.918	P	257	P_Interest	/prefix/%FE%02%15	533	-1
536.068	C	257	C_Interest	/prefix/%FE%02%15	533	0
536.175	P	257	P_GData	/prefix	533	0
536.218	P	257	P_Interest	/prefix/%FE%02%15	533	-1
536.218	P	257	P_Data	/prefix/%FE%02%15	533	0
536.368	C	257	C_Interest	/prefix/%FE%02%15	533	0
536.37	C	257	C_Data	/prefix/%FE%02%15	533	3
536.37	C	257	C_Interest	/prefix/%FE%02%16	534	0
536.521	P	257	P_Interest	/prefix/%FE%02%16	534	-1
536.67	C	257	C_Interest	/prefix/%FE%02%16	534	0
536.821	P	257	P_Interest	/prefix/%FE%02%16	534	-1
536.941	P	257	P_GData	/prefix	534	0
536.97	C	257	C_Interest	/prefix/%FE%02%16	534	0
537.121	P	257	P_Interest	/prefix/%FE%02%16	534	-1
537.121	P	257	P_Data	/prefix/%FE%02%16	534	0
537.27	C	257	C_Interest	/prefix/%FE%02%16	534	0
537.273	C	257	C_Data	/prefix/%FE%02%16	534	3
537.273	C	257	C_Interest	/prefix/%FE%02%17	535	0
537.423	P	257	P_Interest	/prefix/%FE%02%17	535	-1
537.573	C	257	C_Interest	/prefix/%FE%02%17	535	0
537.723	P	257	P_Interest	/prefix/%FE%02%17	535	-1
537.873	C	257	C_Interest	/prefix/%FE%02%17	535	0
538.023	P	257	P_Interest	/prefix/%FE%02%17	535	-1
538.173	C	257	C_Interest	/prefix/%FE%02%17	535	0
538.299	P	257	P_GData	/prefix	535	0
538.323	P	257	P_Interest	/prefix/%FE%02%17	535	-1
538.323	P	257	P_Data	/prefix/%FE%02%17	535	0
538.473	C	257	C_Interest	/prefix/%FE%02%17	535	0
538.476	C	257	C_Data	/prefix/%FE%02%17	535	3
538.476	C	257	C_Interest	/prefix/%FE%02%18	536	0
538.564	P	257	P_GData	/prefix	536	0
538.626	P	257	P_Interest	/prefix/%FE%02%18	536	-1
538.626	P	257	P_Data	/prefix/%FE%02%18	536	0
538.776	C	257	C_Interest	/prefix/%FE%02%18	536	0
538.778	C	257	C_Data	/prefix/%FE%02%18	536	3
538.778	C	257	C_Interest	/prefix/%FE%02%19	537	0
538.928	P	257	P_Interest	/prefix/%FE%02%19	537	-1
539.078	C	257	C_Interest	/prefix/%FE%02%19	537	0
539.228	P	257	P_Interest	/prefix/%FE%02%19	537	-1
539.378	C	257	C_Interest	/prefix/%FE%02%19	537	0
539.528	P	257	P_Interest	/prefix/%FE%02%19	537	-1
539.678	C	257	C_Interest	/prefix/%FE%02%19	537	0
539.828	P	257	P_Interest	/prefix/%FE%02%19	537	-1
539.978	C	257	C_Interest	/prefix/%FE%02%19	537	0
540.128	P	257	P_Interest	/prefix/%FE%02%19	537	-1
540.278	C	257	C_Interest	/prefix/%FE%02%19	537	0
540.42	P	257	P_GData	/prefix	537	0
540.428	P	257	P_Interest	/prefix/%FE%02%19	537	-1
540.428	P	257	P_Data	/prefix/%FE%02%19	537	0
540.503	P	257	P_GData	/prefix	538	0
540.548	P	257	P_GData	/prefix	539	0
540.578	C	257	C_Interest	/prefix/%FE%02%19	537	0
540.581	C	257	C_Data	/prefix/%FE%02%19	537	3
540.581	C	257	C_Interest	/prefix/%FE%02%1A	538	0
540.731	P	257	P_Interest	/prefix/%FE%02%1A	538	-1
540.731	P	257	P_Data	/prefix/%FE%02%1A	538	0
540.881	C	257	C_Interest	/prefix/%FE%02%1A	538	0
